message_id,customer_msg
2836887,"@115830 @AmazonHelp lost order and call to speak to your 'escalation team'. Spoken to in a disgusting, condescending manner and you put the phone down on me after I asked the operator to clarify what steps I need to take next. Disgusting customer service."
505804,@AmazonHelp Please DM me if you could! I asked to speak to another associate due to rude service and was told no. Not what I expect as a prime member.
150491,"@115851 @AmazonHelp @115850 #jeffbezos Have you founded Amazon India to cheat and harass Innocent Indian People?? No action and response from you on complaints against amazon india who cheated and harassed me badly.
A BIG SHAME!!!"
313879,"@AmazonHelp Where is option being referred to? Doesn't change fact that could order, haven't changed anything and all of sudden can't https://t.co/qFHyo6HYQx"
744127,@AmazonHelp @115850 seems thr is no Co-ordination between you guys
2176352,@AmazonHelp Had a word with given link...they not have any resolutions. Even my simple question they not able to answer..if try to answer if you can 1/2
919468,"@AmazonHelp And when we will be able to buy products which cannot be send  to jammu like furniture, sofa , recliners ...."
1302307,密林のコンビニ支払いのメール5時間経ってもまだ届かないですけどお
641716,@AmazonHelp Merci.
1499885,@AmazonHelp And it's the German marketplace I'm inquiring about FYI
1830696,@115850 I have added money to amazon pay but due to your server error it showed me bad request. Give me my money back in my bank account.
353600,@AmazonHelp I don't want to Bal to credit in my account I need Amazon pay balance the refund has initiated on 3 Oct but yet not credited https://t.co/2gKj9KNdOa
2511644,@AmazonHelp Still no response... :/
544468,So according to @AmazonHelp 5 agents/supervisor @115821 only works with a non @115858 device. And only works on internet explorer browser Do these people also work for @115890?
395469,@AmazonHelp Ive been offered a refund but I don’t want a refund. i want the product I paid for replaced at the PRICE I paid for.
910735,"@AmazonHelp Und dabei habe ich extra das 40€ teurere Angebot gekauft, wo ihr direkt als Händler standet, damit da heute ankommt.."
2200810,@AmazonHelp  https://t.co/i2Rh1y4tyP
1386491,"@120533 Bonjour, aucune nouvelle d’une commande prime devant être reçu ce jour avant 20h, que faire ?"
1605122,Amazonからきた！自分への誕プレ？笑 https://t.co/VytqWiCVxU
440035,@AmazonHelp Looks like I don't have much options to help my friend here other than waiting on u all to get back to her. She hs submitted the asked info
337428,"That moment @115821 thinks sending an expensive piece of furniture that's already been used is appropriate,dirty ziploc bag was included https://t.co/leMQpdV5HN"
1040115,Wish @119625 app supports @5525
538507,@AmazonHelp By Monday your app says
1429559,"@115821 According to my order details, #Amazon will ship my copy of EOV, on the 23rd &amp; then magically arrive same day or on the 27th ;D"
439771,"Quieres comprar un Kindle. No hay nadie en tu piso que lo pueda recibir. No puedes pedir que el envío llegue a un día u hora específica y @116928 no te deja enviarlo a un punto de recogida. 

Te quedas sin Kindle.

:^/"
503412,"My prediction was correct. Hermes ""guaranteed"" delivery by 8PM today. It's now 8.20PM and no package. You might want to sort out your courier choices, @115830."
378441,@AmazonHelp i have already provided...
1090896,"@AmazonHelp Thats what I heard on all occasions before, no respite despite ordering Prime items only."
2945535,"@AmazonHelp Oui merci j'imagine bien. Bonjour la misère de fou, alors que l'erreur viens de vous c'est hyper chiant."
1313008,@AmazonHelp Progress please?
2154466,@AmazonHelp That's turning them on all the way through. In episode 3 there is a part where they are speaking Mandarin and there are no subtitles for it whatsoever. I don't speak Mandarin
544423,"amazon &amp; @115817: YOUR PACKAGE WILL BE THERE 11/28
@115821: package is delayed. We don’t know why.
UPS: it’s in Jax, gonna sit there 2 days. We don’t know why and we won’t answer questions about it. 
Amazon: package will be delivered today! 
UPS: Naw, it’s gonna be Tuesday
Me: WTF"
1220816,"@115830 im absolutely disgusted with whatever courier your using. This is how they left my package today, I ordered another aswell. Was i just lucky finding this one? https://t.co/DqMdYnwICk"
2680324,@115830  just taken a package in for a neighbour across road with the delivery driver parking his van like this... wtf https://t.co/ciIBgs4RC2
2824011,"@AmazonHelp That's never happened before, it normally says order within (timeframe) for next day i.e order on 27/11 deliver 28/11"
147294,Hi @115850 why is there not a language filter or a profile setting for content language in @119625? Seems pretty elementary user need in India
1267636,@AmazonHelp Item was already returned. I refused to accept damaged product. Pls read original tweet. Issue is that @115850 rejected my product review.
1622637,Hi @AmazonHelp I️ need your assistance - client ordered the wrong bathroom hardware and I’m trying to return it - it says beyond the return time but we’d appreciate it (unopened)
856616,"@AmazonHelp Thanks amazon for not delivering my product on time. After repeated requests,still no luck.I had to cancel it with dissapointment... Spoiled my diwali celebration.Order# 407-5755755-1901952  Thank you happy diwali :)"
1426753,"Done using @115821 this is now my 2nd time not getting my order, customer service is terrible"
631662,Used @115830 collect service today for the first time...it’s amazing! So convenient 👏🏻 https://t.co/Wsd6QmYX7i
158640,@AmazonHelp Still not the answer to my question. My aunt is in my phone contacts. I am in her phone contacts. I do not see her in Alexa app and she does not see me. Exactly what piece of contact info must we have saved about the other to show up in Alexa app? Is it mobile number? Email?
133924,"My ""adult"" coloring book was disappointingly tame. What I mean is I bought all these crayons 4 tits and ass and dick - @115821 how do you request a refund?"
524855,@AmazonHelp hi I️ got Amazon prime to try it out and my very first order is taking 5 days to arrive instead of 2. why is that? I want to keep my subscription but it’s not looking good to me so far ☹️
2360434,@AmazonHelp No I contacted just delayed 😑
671774,@AmazonHelp And one just hung up on me
343686,@AmazonHelp Oui.
1542659,"@AmazonHelp アマゾンさんのお問い合わせにはメールを遅らせて頂きました。
出品者にもメールはしたのですが、お待ちくださいとのことでした。ですが、まだ届いてなくて…発送済みになっているのに追跡番号も表示されません"
582625,@AmazonHelp Its already 3days over. When you will update? Contest is not trustable or what?
519788,"2 articles to Pune tracking :EK339483205IN and EK339483090IN,both are showing delivered but addressee not received consignment.This is repeatedly happening in Pune,Please inform Pune postal department head,it is serious matter,I am Amazon vendor,affecting business and Amazon's."
783394,@AmazonHelp @115850 how much do you expect me to wait. ? Still no delivery attempt made. Courier has been out for delivery since 24th October.
1509316,@AmazonHelp I have done that it was two items from two separate people but the delivery due on the 2nd was left in my safe place but the others wasn’t
1701214,@AmazonHelp U r not doing anything except filling up form.am saying that transfer my hard earned money to my bank account from Amazon pay.simple
685765,@115851 @115850 @1840 If the vendor sells directly ..bt also some how customer is purchasing from Amazon ...fr u it's a vendor so u t not aware of product by for customer it's Amazon product and that too worst quality
1200959,"@115850 my order id 403-5997631-1690750. False updates by your team, still could not get order delivered. Thanks for a frustrating Diwali."
2971997,@AmazonHelp prime shipping by 12/7. The hell am I paying for? https://t.co/1R8dVlCP0t
1499799,@AmazonHelp I have already reported. Read previous tweet.
1223037,@115821 ..... Checkout what india Amazon is upto.... They are not able to complete a simple refund request.
1093278,@AmazonHelp Update me on my orders are they getting deliver to my parents on 18th oct as this date was given to me while placing the order.....???????
1950379,So disappointed that @AmazonHelp doesn't have the guts to call me re the issue with them putting a $1.00 charge on my credit card.
848152,@AmazonHelp They not have any solution on my problem...they suggested to buy from amazon only but i dont want to buy anything from amazon. Give me sugg.
322869,@AmazonHelp @122232 15:10 on a Saturday &amp; have not received any notification of expected delivery. When should we accept it's not arriving
1356482,"@AmazonHelp Entiendo, ya lo hice; pero no habrá un medio más expedito, Como un call Center u otro centro de atención más personalizada?"
378833,@AmazonHelp Details dropped. I however don't expect this to be solved considering how this has been handled so far by the team.
1002195,"So how come I can't watch @43926 on my phone, using my Amazon information, as ive got a subscription thru Amazon?@AmazonHelp"
21408,@115821 My package has this damage at reception. https://t.co/wV1FoIw6UO
2443984,@122310 @115830 @AmazonHelp Ridiculous.... I feel so completely and utterly violated!
2721800,"#AmazonIndia #amazonin ORDER # 405-4733936-1872301, sent 2 mails, both time you're avoiding to respond, can I coclude that you are in partner with the seller, in this whole misguiding customer ? amazon mentioned 100 ml, but I received for 65 ml coffee powder.. https://t.co/SchEfr6wGX"
179315,@AmazonHelp Have sent another email just in case
479287,"@AmazonHelp That's the problem, I got it in a lightning deal with a bundle of games. If I request a refund I'll only get a reduced price back for the console :/ £233 whereas the console costs £269-279. So I would be losing out because of a faulty product :("
2939220,"Igualmente soy un usuario prime y soy el evaluador #10 de la plataforma y en verdad  siempre he pensado que @116875 y @115821 son los mejores en el mundo en servicio al cliente hasta ayer que me trataron terrible lo peor estoy triste, si no se me ayuda daré de baja mi cuenta"
1008931,@12154 the series is still not available in Canada. Isn't it a worldwide release? @9131 @119625 https://t.co/6MtsOJIu6j
